,account_name,datetime,transaction_id,provider_name,client_name,currency,credit,debit,commission,description
478,Best Company_USD,2023-01-10 03:13:00,18_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
479,Best Company_USD,2023-01-10 03:15:00,19_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
480,Best Company_USD,2023-01-10 06:09:00,20_Best Company_USD,Green Field,Mega Trade,USD,6000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
481,Best Company_USD,2023-01-10 06:11:00,21_Best Company_USD,Green Field,Mega Trade,USD,0.0,6000.0,90.0,"INVOICE: deposit, Mega Trade to USD"
482,Best Company_USD,2023-01-11 17:06:00,22_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
483,Best Company_USD,2023-01-11 17:08:00,23_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
484,Best Company_USD,2023-01-15 18:51:00,24_Best Company_USD,Green Field,Super Trader,USD,3500.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
485,Best Company_USD,2023-01-15 18:53:00,25_Best Company_USD,Green Field,Super Trader,USD,0.0,3500.0,52.5,"INVOICE: deposit, Super Trader to USD"
486,Best Company_USD,2023-01-16 02:07:00,26_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
487,Best Company_USD,2023-01-16 02:09:00,27_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
488,Best Company_USD,2023-01-16 19:45:00,28_Best Company_USD,Green Field,Mega Trade,USD,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
489,Best Company_USD,2023-01-16 19:47:00,29_Best Company_USD,Green Field,Mega Trade,USD,0.0,7200.0,108.0,"INVOICE: deposit, Mega Trade to USD"
490,Best Company_USD,2023-01-17 03:13:00,30_Best Company_USD,Green Field,Super Trader,USD,5400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
491,Best Company_USD,2023-01-17 03:15:00,31_Best Company_USD,Green Field,Super Trader,USD,0.0,5400.0,81.0,"INVOICE: deposit, Super Trader to USD"
492,Best Company_USD,2023-01-19 12:40:00,32_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
493,Best Company_USD,2023-01-19 12:42:00,33_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
494,Best Company_USD,2023-01-24 02:35:00,34_Best Company_USD,Green Field,Mega Trade,USD,8000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
495,Best Company_USD,2023-01-24 02:37:00,35_Best Company_USD,Green Field,Mega Trade,USD,0.0,8000.0,120.0,"INVOICE: deposit, Mega Trade to USD"
496,Best Company_USD,2023-01-24 02:39:00,36_Best Company_USD,Green Field,Proxima LTD,USD,5400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
497,Best Company_USD,2023-01-24 02:41:00,37_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5400.0,81.0,"INVOICE: deposit, Proxima LTD to USD"
498,Best Company_USD,2023-01-26 09:32:00,38_Best Company_USD,Green Field,Super Trader,USD,6300.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
499,Best Company_USD,2023-01-26 09:34:00,39_Best Company_USD,Green Field,Super Trader,USD,0.0,6300.0,94.5,"INVOICE: deposit, Super Trader to USD"
500,Best Company_USD,2023-01-26 19:04:00,40_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
501,Best Company_USD,2023-01-26 19:06:00,41_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
502,Best Company_USD,2023-01-27 08:42:00,42_Best Company_USD,Green Field,Mega Trade,USD,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
503,Best Company_USD,2023-01-27 08:44:00,43_Best Company_USD,Green Field,Mega Trade,USD,0.0,4200.0,63.0,"INVOICE: deposit, Mega Trade to USD"
504,Best Company_USD,2023-01-29 17:45:00,44_Best Company_USD,Green Field,Mega Trade,USD,3000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
505,Best Company_USD,2023-01-29 17:47:00,45_Best Company_USD,Green Field,Mega Trade,USD,0.0,3000.0,45.0,"INVOICE: deposit, Mega Trade to USD"
506,Best Company_USD,2023-01-30 12:51:00,46_Best Company_USD,Green Field,Proxima LTD,USD,3000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
507,Best Company_USD,2023-01-30 12:53:00,47_Best Company_USD,Green Field,Proxima LTD,USD,0.0,3000.0,45.0,"INVOICE: deposit, Proxima LTD to USD"
508,Best Company_USD,2023-02-01 09:36:00,48_Best Company_USD,Green Field,Super Trader,USD,8000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
509,Best Company_USD,2023-02-01 09:38:00,49_Best Company_USD,Green Field,Super Trader,USD,0.0,8000.0,120.0,"INVOICE: deposit, Super Trader to USD"
510,Best Company_USD,2023-02-02 06:04:00,50_Best Company_USD,Green Field,Proxima LTD,USD,3500.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
511,Best Company_USD,2023-02-02 06:06:00,51_Best Company_USD,Green Field,Proxima LTD,USD,0.0,3500.0,52.5,"INVOICE: deposit, Proxima LTD to USD"
512,Best Company_USD,2023-02-03 23:39:00,52_Best Company_USD,Green Field,Mega Trade,USD,6300.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
513,Best Company_USD,2023-02-03 23:41:00,53_Best Company_USD,Green Field,Mega Trade,USD,0.0,6300.0,94.5,"INVOICE: deposit, Mega Trade to USD"
514,Best Company_USD,2023-02-07 05:17:00,54_Best Company_USD,Green Field,Proxima LTD,USD,4000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
515,Best Company_USD,2023-02-07 05:19:00,55_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4000.0,60.0,"INVOICE: deposit, Proxima LTD to USD"
516,Best Company_USD,2023-02-09 02:39:00,56_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
517,Best Company_USD,2023-02-09 02:41:00,57_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
518,Best Company_USD,2023-02-10 03:51:00,58_Best Company_USD,Green Field,Proxima LTD,USD,6000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
519,Best Company_USD,2023-02-10 03:53:00,59_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6000.0,90.0,"INVOICE: deposit, Proxima LTD to USD"
520,Best Company_USD,2023-02-10 11:44:00,60_Best Company_USD,Green Field,Mega Trade,USD,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
521,Best Company_USD,2023-02-10 11:46:00,61_Best Company_USD,Green Field,Mega Trade,USD,0.0,4200.0,63.0,"INVOICE: deposit, Mega Trade to USD"
522,Best Company_USD,2023-02-12 02:59:00,62_Best Company_USD,Green Field,Mega Trade,USD,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
523,Best Company_USD,2023-02-12 03:01:00,63_Best Company_USD,Green Field,Mega Trade,USD,0.0,4200.0,63.0,"INVOICE: deposit, Mega Trade to USD"
524,Best Company_USD,2023-02-12 09:20:00,64_Best Company_USD,Green Field,Proxima LTD,USD,6000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
525,Best Company_USD,2023-02-12 09:22:00,65_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6000.0,90.0,"INVOICE: deposit, Proxima LTD to USD"
526,Best Company_USD,2023-02-13 19:38:00,66_Best Company_USD,Green Field,Mega Trade,USD,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
527,Best Company_USD,2023-02-13 19:40:00,67_Best Company_USD,Green Field,Mega Trade,USD,0.0,4800.0,72.0,"INVOICE: deposit, Mega Trade to USD"
528,Best Company_USD,2023-02-14 01:14:00,68_Best Company_USD,Green Field,Super Trader,USD,4800.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
529,Best Company_USD,2023-02-14 01:16:00,69_Best Company_USD,Green Field,Super Trader,USD,0.0,4800.0,72.0,"INVOICE: deposit, Super Trader to USD"
530,Best Company_USD,2023-02-14 05:20:00,70_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
531,Best Company_USD,2023-02-14 05:22:00,71_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
532,Best Company_USD,2023-02-15 01:44:00,72_Best Company_USD,Green Field,Proxima LTD,USD,6000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
533,Best Company_USD,2023-02-15 01:46:00,73_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6000.0,90.0,"INVOICE: deposit, Proxima LTD to USD"
534,Best Company_USD,2023-02-16 05:21:00,74_Best Company_USD,Green Field,Mega Trade,USD,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
535,Best Company_USD,2023-02-16 05:23:00,75_Best Company_USD,Green Field,Mega Trade,USD,0.0,4800.0,72.0,"INVOICE: deposit, Mega Trade to USD"
536,Best Company_USD,2023-02-16 11:06:00,76_Best Company_USD,Green Field,Proxima LTD,USD,8000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
537,Best Company_USD,2023-02-16 11:08:00,77_Best Company_USD,Green Field,Proxima LTD,USD,0.0,8000.0,120.0,"INVOICE: deposit, Proxima LTD to USD"
538,Best Company_USD,2023-02-18 06:54:00,78_Best Company_USD,Green Field,Super Trader,USD,7000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
539,Best Company_USD,2023-02-18 06:56:00,79_Best Company_USD,Green Field,Super Trader,USD,0.0,7000.0,105.0,"INVOICE: deposit, Super Trader to USD"
540,Best Company_USD,2023-02-19 05:04:00,80_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
541,Best Company_USD,2023-02-19 05:06:00,81_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
542,Best Company_USD,2023-02-20 22:22:00,82_Best Company_USD,Green Field,Mega Trade,USD,6400.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
543,Best Company_USD,2023-02-20 22:24:00,83_Best Company_USD,Green Field,Mega Trade,USD,0.0,6400.0,96.0,"INVOICE: deposit, Mega Trade to USD"
544,Best Company_USD,2023-02-22 05:22:00,84_Best Company_USD,Green Field,Mega Trade,USD,3000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
545,Best Company_USD,2023-02-22 05:24:00,85_Best Company_USD,Green Field,Mega Trade,USD,0.0,3000.0,45.0,"INVOICE: deposit, Mega Trade to USD"
546,Best Company_USD,2023-02-23 19:02:00,86_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
547,Best Company_USD,2023-02-23 19:04:00,87_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
548,Best Company_USD,2023-02-25 05:13:00,88_Best Company_USD,Green Field,Super Trader,USD,3500.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
549,Best Company_USD,2023-02-25 05:15:00,89_Best Company_USD,Green Field,Super Trader,USD,0.0,3500.0,52.5,"INVOICE: deposit, Super Trader to USD"
550,Best Company_USD,2023-02-25 13:12:00,90_Best Company_USD,Green Field,Mega Trade,USD,6300.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
551,Best Company_USD,2023-02-25 13:14:00,91_Best Company_USD,Green Field,Mega Trade,USD,0.0,6300.0,94.5,"INVOICE: deposit, Mega Trade to USD"
552,Best Company_USD,2023-02-27 09:32:00,92_Best Company_USD,Green Field,Mega Trade,USD,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
553,Best Company_USD,2023-02-27 09:34:00,93_Best Company_USD,Green Field,Mega Trade,USD,0.0,7200.0,108.0,"INVOICE: deposit, Mega Trade to USD"
554,Best Company_USD,2023-02-28 22:04:00,94_Best Company_USD,Green Field,Proxima LTD,USD,8000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
555,Best Company_USD,2023-02-28 22:06:00,95_Best Company_USD,Green Field,Proxima LTD,USD,0.0,8000.0,120.0,"INVOICE: deposit, Proxima LTD to USD"
556,Best Company_USD,2023-03-01 10:15:00,96_Best Company_USD,Green Field,Super Trader,USD,3600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
557,Best Company_USD,2023-03-01 10:17:00,97_Best Company_USD,Green Field,Super Trader,USD,0.0,3600.0,54.0,"INVOICE: deposit, Super Trader to USD"
558,Best Company_USD,2023-03-02 01:51:00,98_Best Company_USD,Green Field,Mega Trade,USD,4900.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
559,Best Company_USD,2023-03-02 01:53:00,99_Best Company_USD,Green Field,Mega Trade,USD,0.0,4900.0,73.5,"INVOICE: deposit, Mega Trade to USD"
560,Best Company_USD,2023-03-02 03:38:00,100_Best Company_USD,Green Field,Super Trader,USD,6000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
561,Best Company_USD,2023-03-02 03:40:00,101_Best Company_USD,Green Field,Super Trader,USD,0.0,6000.0,90.0,"INVOICE: deposit, Super Trader to USD"
562,Best Company_USD,2023-03-03 00:25:00,102_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
563,Best Company_USD,2023-03-03 00:27:00,103_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
564,Best Company_USD,2023-03-03 17:40:00,104_Best Company_USD,Green Field,Mega Trade,USD,6400.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
565,Best Company_USD,2023-03-03 17:42:00,105_Best Company_USD,Green Field,Mega Trade,USD,0.0,6400.0,96.0,"INVOICE: deposit, Mega Trade to USD"
566,Best Company_USD,2023-03-04 06:37:00,106_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
567,Best Company_USD,2023-03-04 06:39:00,107_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
568,Best Company_USD,2023-03-06 09:52:00,108_Best Company_USD,Green Field,Mega Trade,USD,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
569,Best Company_USD,2023-03-06 09:54:00,109_Best Company_USD,Green Field,Mega Trade,USD,0.0,7200.0,108.0,"INVOICE: deposit, Mega Trade to USD"
570,Best Company_USD,2023-03-06 17:08:00,110_Best Company_USD,Green Field,Super Trader,USD,5600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
571,Best Company_USD,2023-03-06 17:10:00,111_Best Company_USD,Green Field,Super Trader,USD,0.0,5600.0,84.0,"INVOICE: deposit, Super Trader to USD"
572,Best Company_USD,2023-03-07 19:38:00,112_Best Company_USD,Green Field,Super Trader,USD,5600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
573,Best Company_USD,2023-03-07 19:40:00,113_Best Company_USD,Green Field,Super Trader,USD,0.0,5600.0,84.0,"INVOICE: deposit, Super Trader to USD"
574,Best Company_USD,2023-03-09 03:03:00,114_Best Company_USD,Green Field,Proxima LTD,USD,3600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
575,Best Company_USD,2023-03-09 03:05:00,115_Best Company_USD,Green Field,Proxima LTD,USD,0.0,3600.0,54.0,"INVOICE: deposit, Proxima LTD to USD"
576,Best Company_USD,2023-03-09 20:49:00,116_Best Company_USD,Green Field,Super Trader,USD,4200.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
577,Best Company_USD,2023-03-09 20:51:00,117_Best Company_USD,Green Field,Super Trader,USD,0.0,4200.0,63.0,"INVOICE: deposit, Super Trader to USD"
578,Best Company_USD,2023-03-14 05:42:00,118_Best Company_USD,Green Field,Super Trader,USD,4800.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
579,Best Company_USD,2023-03-14 05:44:00,119_Best Company_USD,Green Field,Super Trader,USD,0.0,4800.0,72.0,"INVOICE: deposit, Super Trader to USD"
580,Best Company_USD,2023-03-14 22:17:00,120_Best Company_USD,Green Field,Super Trader,USD,6400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
581,Best Company_USD,2023-03-14 22:19:00,121_Best Company_USD,Green Field,Super Trader,USD,0.0,6400.0,96.0,"INVOICE: deposit, Super Trader to USD"
582,Best Company_USD,2023-03-15 15:04:00,122_Best Company_USD,Green Field,Mega Trade,USD,7000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
583,Best Company_USD,2023-03-15 15:06:00,123_Best Company_USD,Green Field,Mega Trade,USD,0.0,7000.0,105.0,"INVOICE: deposit, Mega Trade to USD"
584,Best Company_USD,2023-03-16 18:13:00,124_Best Company_USD,Green Field,Super Trader,USD,3000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
585,Best Company_USD,2023-03-16 18:15:00,125_Best Company_USD,Green Field,Super Trader,USD,0.0,3000.0,45.0,"INVOICE: deposit, Super Trader to USD"
586,Best Company_USD,2023-03-20 04:27:00,126_Best Company_USD,Green Field,Mega Trade,USD,8000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
587,Best Company_USD,2023-03-20 04:29:00,127_Best Company_USD,Green Field,Mega Trade,USD,0.0,8000.0,120.0,"INVOICE: deposit, Mega Trade to USD"
588,Best Company_USD,2023-03-20 06:18:00,128_Best Company_USD,Green Field,Super Trader,USD,3600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
589,Best Company_USD,2023-03-20 06:20:00,129_Best Company_USD,Green Field,Super Trader,USD,0.0,3600.0,54.0,"INVOICE: deposit, Super Trader to USD"
590,Best Company_USD,2023-03-23 01:30:00,130_Best Company_USD,Green Field,Mega Trade,USD,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
591,Best Company_USD,2023-03-23 01:32:00,131_Best Company_USD,Green Field,Mega Trade,USD,0.0,7200.0,108.0,"INVOICE: deposit, Mega Trade to USD"
592,Best Company_USD,2023-03-25 12:05:00,132_Best Company_USD,Green Field,Mega Trade,USD,8000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
593,Best Company_USD,2023-03-25 12:07:00,133_Best Company_USD,Green Field,Mega Trade,USD,0.0,8000.0,120.0,"INVOICE: deposit, Mega Trade to USD"
594,Best Company_USD,2023-03-26 12:57:00,134_Best Company_USD,Green Field,Proxima LTD,USD,5400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
595,Best Company_USD,2023-03-26 12:59:00,135_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5400.0,81.0,"INVOICE: deposit, Proxima LTD to USD"
596,Best Company_USD,2023-03-29 04:29:00,136_Best Company_USD,Green Field,Super Trader,USD,8000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
597,Best Company_USD,2023-03-29 04:31:00,137_Best Company_USD,Green Field,Super Trader,USD,0.0,8000.0,120.0,"INVOICE: deposit, Super Trader to USD"
598,Best Company_USD,2023-03-29 10:17:00,138_Best Company_USD,Green Field,Proxima LTD,USD,6400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
599,Best Company_USD,2023-03-29 10:19:00,139_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6400.0,96.0,"INVOICE: deposit, Proxima LTD to USD"
